Link ID,Start Node,Start Node Eastings,Start Node Northings,Start Node Latitude,Start Node Longitude,End Node,End Node Eastings,End Node Northings,End Node Latitude,End Node Longitude,Region,Road Type
992285-992286,992285,827352.0559,825377.0429,22.36753738,114.0903068,992286,828277.9835,825541.0761,22.36902324,114.0992961,TM,URBAN ROAD
992286-992287,992286,828293.9991,825553.0546,22.36913149,114.0994515,992287,828277.9835,825541.0761,22.36902324,114.0992961,TM,URBAN ROAD
992287-991098,992287,828309.5707,825565.605,22.3692449,114.0996027,991098,828293.9991,825553.0546,22.36913149,114.0994515,TM,URBAN ROAD
993001-992008,993001,839961.5617,830412.7727,22.41303175,114.212748,992008,839660.6231,829661.7624,22.40625038,114.2098235,ST,MAJOR ROUTE
993001-992014,993001,839961.5617,830412.7727,22.41303175,114.212748,992014,840041.7893,830047.5475,22.40973341,114.2135263,ST,MAJOR ROUTE
993002-992032,993002,839798.8439,827487.5595,22.38661595,114.2111611,992032,839708.1148,826786.7178,22.38028716,114.2102785,ST,MAJOR ROUTE
993002-992076,993002,839798.8439,827487.5595,22.38661595,114.2111611,992076,839448.079,826816.7108,22.38055852,114.2077536,ST,MAJOR ROUTE
993003-993004,993003,840012.1268,826325.7997,22.37612419,114.2132295,993004,839119.3684,822498.9992,22.3415678,114.204554,ST,MAJOR ROUTE
993004-992038,993004,839119.3684,822498.9992,22.3415678,114.204554,992038,839057.338,822390.3803,22.34058701,114.2039517,ST,MAJOR ROUTE
993005-992049,993005,838574.5968,828292.4425,22.39388654,114.199274,992049,837967.6535,827739.9205,22.38889769,114.1933793,ST,MAJOR ROUTE
993005-992058,993005,838574.5968,828292.4425,22.39388654,114.199274,992058,838522.8731,828072.4826,22.39190026,114.1987714,ST,MAJOR ROUTE
993006-992055,993006,837418.8699,827055.2264,22.382715,114.1880497,992055,837284.5188,826868.7598,22.3810312,114.186745,ST,MAJOR ROUTE
993007-992128,993007,837237.9165,826786.9484,22.38029243,114.1862924,992128,836305.5911,826747.8456,22.37993958,114.1772394,ST,MAJOR ROUTE
993007-993008,993007,837237.9165,826786.9484,22.38029243,114.1862924,993008,837226.514,826756.8586,22.38002071,114.1861817,ST,MAJOR ROUTE
993008-992091,993008,837226.514,826756.8586,22.38002071,114.1861817,992091,837337.3622,826343.4255,22.37628712,114.1872578,ST,URBAN ROAD
993008-992117,993008,837226.514,826756.8586,22.38002071,114.1861817,992117,836429.6433,826428.5526,22.37705619,114.1784439,ST,MAJOR ROUTE
993009-992073,993009,837825.3492,827049.691,22.3826647,114.1919968,992073,837690.6981,827173.3496,22.38378151,114.1906894,ST,MAJOR ROUTE
993010-992079,993010,839027.9925,826533.9414,22.37800569,114.203674,992079,838983.7408,826510.2715,22.37779201,114.2032443,ST,URBAN ROAD
993010-992080,993010,839027.9925,826533.9414,22.37800569,114.203674,992080,838981.1794,826517.1703,22.37785431,114.2032194,ST,MAJOR ROUTE
993011-992067,993011,838342.1431,826187.3609,22.37487685,114.1970139,992067,838092.899,826104.139,22.3741256,114.1945937,ST,MAJOR ROUTE
993012-992088,993012,836464.5067,825769.519,22.37110476,114.1787824,992088,836236.747,825639.1953,22.36992788,114.1765709,ST,URBAN ROAD
993013-992123,993013,835731.7104,825360.6228,22.36741214,114.1716674,992123,835720.8031,825351.6455,22.36733106,114.1715615,ST,MAJOR ROUTE
993014-992109,993014,836370.1951,824731.2788,22.3617289,114.1778666,992109,836210.8785,824568.9879,22.36026333,114.1763198,ST,MAJOR ROUTE
993015-992115,993015,835894.2349,824187.3438,22.35681683,114.1732457,992115,836738.5515,823043.6365,22.34648849,114.1814424,ST,MAJOR ROUTE
993016-992116,993016,836740.3734,823038.7661,22.3464445,114.1814601,992116,836744.4697,823024.51,22.34631576,114.1814999,ST,MAJOR ROUTE
993017-993018,993017,834821.9649,824311.3009,22.35793567,114.1628353,993018,833257.778,823023.9921,22.34630853,114.1476516,ST,MAJOR ROUTE
993018-992126,993018,833257.778,823023.9921,22.34630853,114.1476516,992126,832980.8479,822769.1088,22.34400628,114.1449638,ST,MAJOR ROUTE
993019-993020,993019,835129.9142,826809.3339,22.38049448,114.1658233,993020,832576.3238,826629.137,22.37886362,114.1410279,ST,MAJOR ROUTE
993020-992137,993020,832576.3238,826629.137,22.37886362,114.1410279,992137,832416.3317,826796.9569,22.38037877,114.1394739,ST,MAJOR ROUTE
993021-992140,993021,823225.0754,834996.5499,22.45437967,114.050158,992140,823206.885,834965.2862,22.4540972,114.0499816,TM,MAJOR ROUTE
993021-992141,993021,823201.4071,834969.0213,22.45413089,114.0499283,992141,823225.0754,834996.5499,22.45437967,114.050158,TM,MAJOR ROUTE
993022-993023,993022,824236.8595,829891.4274,22.40828553,114.0600264,993023,824992.7173,826271.2138,22.37559834,114.067393,TM,MAJOR ROUTE
993023-992161,993023,824992.7173,826271.2138,22.37559834,114.067393,992161,825145.491,826154.8559,22.37454856,114.0688772,TM,MAJOR ROUTE
993025-992197,993025,815628.7864,828637.3777,22.39687886,113.9764403,992197,815641.9824,828454.4554,22.39522715,113.9765708,TM,MAJOR ROUTE
993025-992244,993025,815628.7864,828637.3777,22.39687886,113.9764403,992244,815795.0103,828324.2237,22.39405293,113.9780586,TM,URBAN ROAD
993026-992242,993026,828232.3586,825962.976,22.37283301,114.098851,992242,829056.4571,825901.1323,22.37227818,114.106853,TM,MAJOR ROUTE
